salesorderid,salesreasonid,name,reasontype
48612,6,Review,Other
48619,2,On Promotion,Promotion
48620,2,On Promotion,Promotion
48621,2,On Promotion,Promotion
48622,6,Review,Other
48623,6,Review,Other
48624,2,On Promotion,Promotion
48627,2,On Promotion,Promotion
48628,6,Review,Other
48630,2,On Promotion,Promotion
48634,2,On Promotion,Promotion
48635,2,On Promotion,Promotion
48639,2,On Promotion,Promotion
48640,6,Review,Other
48641,6,Review,Other
48646,2,On Promotion,Promotion
48647,6,Review,Other
48648,6,Review,Other
48652,2,On Promotion,Promotion
48653,2,On Promotion,Promotion
48658,6,Review,Other
48659,2,On Promotion,Promotion
48660,6,Review,Other
48662,2,On Promotion,Promotion
48663,2,On Promotion,Promotion
48664,6,Review,Other
48666,2,On Promotion,Promotion
48671,2,On Promotion,Promotion
48673,2,On Promotion,Promotion
48676,2,On Promotion,Promotion
48677,2,On Promotion,Promotion
48678,2,On Promotion,Promotion
48679,6,Review,Other
48681,6,Review,Other
48682,6,Review,Other
48685,2,On Promotion,Promotion
48687,6,Review,Other
48690,2,On Promotion,Promotion
48693,2,On Promotion,Promotion
48694,2,On Promotion,Promotion
48695,2,On Promotion,Promotion
48696,2,On Promotion,Promotion
48698,2,On Promotion,Promotion
48699,2,On Promotion,Promotion
48700,2,On Promotion,Promotion
48701,2,On Promotion,Promotion
48703,2,On Promotion,Promotion
48704,2,On Promotion,Promotion
48710,6,Review,Other
48717,6,Review,Other
48718,6,Review,Other
48719,2,On Promotion,Promotion
48721,2,On Promotion,Promotion
48722,2,On Promotion,Promotion
48723,2,On Promotion,Promotion
48727,2,On Promotion,Promotion
48728,6,Review,Other
48798,2,On Promotion,Promotion
48799,6,Review,Other
48804,6,Review,Other
48808,2,On Promotion,Promotion
48809,2,On Promotion,Promotion
48810,2,On Promotion,Promotion
48812,6,Review,Other
48813,2,On Promotion,Promotion
48814,2,On Promotion,Promotion
48816,6,Review,Other
48819,6,Review,Other
48820,2,On Promotion,Promotion
48823,2,On Promotion,Promotion
48824,2,On Promotion,Promotion
48826,2,On Promotion,Promotion
48827,2,On Promotion,Promotion
48828,2,On Promotion,Promotion
48829,2,On Promotion,Promotion
48834,6,Review,Other
48835,2,On Promotion,Promotion
48836,2,On Promotion,Promotion
48839,2,On Promotion,Promotion
48840,2,On Promotion,Promotion
48842,6,Review,Other
48845,2,On Promotion,Promotion
48846,2,On Promotion,Promotion
48849,2,On Promotion,Promotion
48850,6,Review,Other
48851,6,Review,Other
48854,6,Review,Other
48855,6,Review,Other
48856,2,On Promotion,Promotion
48858,2,On Promotion,Promotion
48861,6,Review,Other
48862,6,Review,Other
48863,6,Review,Other
48864,6,Review,Other
48866,2,On Promotion,Promotion
48871,2,On Promotion,Promotion
48874,2,On Promotion,Promotion
48879,2,On Promotion,Promotion
48880,2,On Promotion,Promotion
48882,2,On Promotion,Promotion
48883,6,Review,Other
48886,6,Review,Other
48887,6,Review,Other
48889,2,On Promotion,Promotion
48890,2,On Promotion,Promotion
48891,2,On Promotion,Promotion
48900,2,On Promotion,Promotion
48901,6,Review,Other
48902,2,On Promotion,Promotion
48904,2,On Promotion,Promotion
48905,2,On Promotion,Promotion
48906,6,Review,Other
48907,2,On Promotion,Promotion
48908,2,On Promotion,Promotion
48909,6,Review,Other
48913,2,On Promotion,Promotion
48914,6,Review,Other
48916,2,On Promotion,Promotion
48917,6,Review,Other
48918,2,On Promotion,Promotion
48920,6,Review,Other
48921,2,On Promotion,Promotion
48922,2,On Promotion,Promotion
48924,2,On Promotion,Promotion
48927,2,On Promotion,Promotion
48929,6,Review,Other
48933,2,On Promotion,Promotion
48934,6,Review,Other
48936,6,Review,Other
48937,6,Review,Other
48939,2,On Promotion,Promotion
48941,2,On Promotion,Promotion
48942,2,On Promotion,Promotion
48943,6,Review,Other
48945,2,On Promotion,Promotion
48946,2,On Promotion,Promotion
48947,6,Review,Other
48948,6,Review,Other
48950,2,On Promotion,Promotion
48951,6,Review,Other
48952,2,On Promotion,Promotion
48953,2,On Promotion,Promotion
48954,2,On Promotion,Promotion
48955,2,On Promotion,Promotion
48956,6,Review,Other
48960,6,Review,Other
48961,2,On Promotion,Promotion
48962,2,On Promotion,Promotion
48971,2,On Promotion,Promotion
48972,2,On Promotion,Promotion
48976,6,Review,Other
48980,2,On Promotion,Promotion
48981,2,On Promotion,Promotion
48984,6,Review,Other
48985,2,On Promotion,Promotion
48988,2,On Promotion,Promotion
48989,2,On Promotion,Promotion
48990,2,On Promotion,Promotion
48991,6,Review,Other
48995,6,Review,Other
48997,2,On Promotion,Promotion
49000,2,On Promotion,Promotion
49001,6,Review,Other
49003,2,On Promotion,Promotion
49004,2,On Promotion,Promotion
49005,2,On Promotion,Promotion
49006,2,On Promotion,Promotion
49007,2,On Promotion,Promotion
49010,2,On Promotion,Promotion
49011,2,On Promotion,Promotion
49012,2,On Promotion,Promotion
49013,2,On Promotion,Promotion
49014,2,On Promotion,Promotion
49015,6,Review,Other
49016,2,On Promotion,Promotion
49026,2,On Promotion,Promotion
49028,2,On Promotion,Promotion
49031,2,On Promotion,Promotion
49032,2,On Promotion,Promotion
49034,2,On Promotion,Promotion
49036,2,On Promotion,Promotion
49037,6,Review,Other
49038,2,On Promotion,Promotion
49172,2,On Promotion,Promotion
49173,6,Review,Other
49174,6,Review,Other
49175,2,On Promotion,Promotion
49176,6,Review,Other
49177,6,Review,Other
49182,2,On Promotion,Promotion
49183,2,On Promotion,Promotion
49184,2,On Promotion,Promotion
49185,2,On Promotion,Promotion
49186,2,On Promotion,Promotion
49188,2,On Promotion,Promotion
49193,2,On Promotion,Promotion
49196,6,Review,Other
49197,2,On Promotion,Promotion
49200,2,On Promotion,Promotion
49201,2,On Promotion,Promotion
49204,6,Review,Other
49205,2,On Promotion,Promotion
49207,2,On Promotion,Promotion
49210,6,Review,Other
49211,6,Review,Other
49219,2,On Promotion,Promotion
49220,6,Review,Other
49222,6,Review,Other
49223,2,On Promotion,Promotion
49224,2,On Promotion,Promotion
49226,2,On Promotion,Promotion
49227,2,On Promotion,Promotion
49228,2,On Promotion,Promotion
49229,6,Review,Other
49230,2,On Promotion,Promotion
49231,2,On Promotion,Promotion
49239,6,Review,Other
49240,6,Review,Other
49241,6,Review,Other
49242,2,On Promotion,Promotion
49243,2,On Promotion,Promotion
49244,2,On Promotion,Promotion
49247,2,On Promotion,Promotion
49252,6,Review,Other
49253,2,On Promotion,Promotion
49254,2,On Promotion,Promotion
49256,6,Review,Other
49258,2,On Promotion,Promotion
49259,2,On Promotion,Promotion
49260,2,On Promotion,Promotion
49261,2,On Promotion,Promotion
49264,6,Review,Other
49265,6,Review,Other
49266,2,On Promotion,Promotion
49267,6,Review,Other
49268,6,Review,Other
49270,6,Review,Other
49271,6,Review,Other
49272,2,On Promotion,Promotion
49273,6,Review,Other
49274,2,On Promotion,Promotion
49275,2,On Promotion,Promotion
49277,6,Review,Other
49278,2,On Promotion,Promotion
49279,2,On Promotion,Promotion
49280,2,On Promotion,Promotion
49282,2,On Promotion,Promotion
49283,6,Review,Other
49285,6,Review,Other
49286,6,Review,Other
49287,6,Review,Other
49288,6,Review,Other
49290,2,On Promotion,Promotion
49293,2,On Promotion,Promotion
49294,2,On Promotion,Promotion
49295,2,On Promotion,Promotion
49296,6,Review,Other
49297,2,On Promotion,Promotion
49298,6,Review,Other
49307,2,On Promotion,Promotion
49308,6,Review,Other
49312,2,On Promotion,Promotion
49313,2,On Promotion,Promotion
49314,2,On Promotion,Promotion
49315,2,On Promotion,Promotion
49321,6,Review,Other
49323,2,On Promotion,Promotion
49324,6,Review,Other
49325,6,Review,Other
49326,2,On Promotion,Promotion
49327,2,On Promotion,Promotion
49330,6,Review,Other
49331,2,On Promotion,Promotion
49332,6,Review,Other
49333,6,Review,Other
49334,2,On Promotion,Promotion
49337,2,On Promotion,Promotion
49338,2,On Promotion,Promotion
49339,2,On Promotion,Promotion
49342,6,Review,Other
49343,6,Review,Other
49344,6,Review,Other
49345,2,On Promotion,Promotion
49346,2,On Promotion,Promotion
49347,2,On Promotion,Promotion
49348,2,On Promotion,Promotion
49349,2,On Promotion,Promotion
49355,2,On Promotion,Promotion
49356,2,On Promotion,Promotion
49358,6,Review,Other
49360,2,On Promotion,Promotion
49362,2,On Promotion,Promotion
49363,2,On Promotion,Promotion
49365,2,On Promotion,Promotion
49367,2,On Promotion,Promotion
49372,2,On Promotion,Promotion
49375,6,Review,Other
49376,6,Review,Other
49378,2,On Promotion,Promotion
49379,2,On Promotion,Promotion
49384,6,Review,Other
49387,2,On Promotion,Promotion
49388,6,Review,Other
49392,2,On Promotion,Promotion
49395,2,On Promotion,Promotion
49396,2,On Promotion,Promotion
49401,2,On Promotion,Promotion
49402,6,Review,Other
49403,2,On Promotion,Promotion
49405,2,On Promotion,Promotion
49406,6,Review,Other
49409,2,On Promotion,Promotion
49410,2,On Promotion,Promotion
49411,2,On Promotion,Promotion
49413,2,On Promotion,Promotion
49414,2,On Promotion,Promotion
49415,2,On Promotion,Promotion
49417,2,On Promotion,Promotion
49418,6,Review,Other
49419,2,On Promotion,Promotion
49422,2,On Promotion,Promotion
49425,2,On Promotion,Promotion
49428,2,On Promotion,Promotion
49429,2,On Promotion,Promotion
49438,6,Review,Other
49439,6,Review,Other
49440,2,On Promotion,Promotion
49441,2,On Promotion,Promotion
49552,2,On Promotion,Promotion
49553,6,Review,Other
49559,2,On Promotion,Promotion
49561,2,On Promotion,Promotion
49562,6,Review,Other
49563,6,Review,Other
49565,6,Review,Other
49567,6,Review,Other
49570,2,On Promotion,Promotion
49571,2,On Promotion,Promotion
49572,6,Review,Other
49575,2,On Promotion,Promotion
49579,2,On Promotion,Promotion
49580,2,On Promotion,Promotion
49581,2,On Promotion,Promotion
49584,2,On Promotion,Promotion
49585,2,On Promotion,Promotion
49586,6,Review,Other
49587,6,Review,Other
49588,6,Review,Other
49589,2,On Promotion,Promotion
49590,2,On Promotion,Promotion
49591,6,Review,Other
49597,2,On Promotion,Promotion
49599,2,On Promotion,Promotion
49603,2,On Promotion,Promotion
49604,2,On Promotion,Promotion
49607,6,Review,Other
49608,6,Review,Other
49610,2,On Promotion,Promotion
49616,6,Review,Other
49617,2,On Promotion,Promotion
49618,6,Review,Other
49619,2,On Promotion,Promotion
49620,6,Review,Other
49621,6,Review,Other
49622,6,Review,Other
49623,6,Review,Other
49627,2,On Promotion,Promotion
49628,2,On Promotion,Promotion
49631,6,Review,Other
49634,2,On Promotion,Promotion
49635,6,Review,Other
49636,2,On Promotion,Promotion
49640,2,On Promotion,Promotion
49641,2,On Promotion,Promotion
49642,6,Review,Other
49645,2,On Promotion,Promotion
49647,2,On Promotion,Promotion
49650,2,On Promotion,Promotion
49651,6,Review,Other
49652,2,On Promotion,Promotion
49653,6,Review,Other
49654,2,On Promotion,Promotion
49655,6,Review,Other
49656,2,On Promotion,Promotion
49659,6,Review,Other
49661,2,On Promotion,Promotion
49664,2,On Promotion,Promotion
49665,2,On Promotion,Promotion
49666,2,On Promotion,Promotion
49667,6,Review,Other
49668,2,On Promotion,Promotion
49669,6,Review,Other
49674,2,On Promotion,Promotion
49675,2,On Promotion,Promotion
49676,6,Review,Other
49677,2,On Promotion,Promotion
49678,2,On Promotion,Promotion
49680,2,On Promotion,Promotion
49682,6,Review,Other
49683,6,Review,Other
49684,2,On Promotion,Promotion
49688,2,On Promotion,Promotion
49693,2,On Promotion,Promotion
49694,2,On Promotion,Promotion
49695,2,On Promotion,Promotion
49696,6,Review,Other
49697,2,On Promotion,Promotion
49698,6,Review,Other
49701,2,On Promotion,Promotion
49705,2,On Promotion,Promotion
49708,6,Review,Other
49709,6,Review,Other
49710,2,On Promotion,Promotion
49711,2,On Promotion,Promotion
49712,2,On Promotion,Promotion
49713,6,Review,Other
49717,2,On Promotion,Promotion
49720,2,On Promotion,Promotion
49721,6,Review,Other
49722,6,Review,Other
49724,6,Review,Other
49725,2,On Promotion,Promotion
49728,2,On Promotion,Promotion
49731,2,On Promotion,Promotion
49732,6,Review,Other
49733,2,On Promotion,Promotion
49734,2,On Promotion,Promotion
49740,6,Review,Other
49743,2,On Promotion,Promotion
49746,2,On Promotion,Promotion
49747,6,Review,Other
49751,2,On Promotion,Promotion
49752,2,On Promotion,Promotion
49753,2,On Promotion,Promotion
49754,2,On Promotion,Promotion
49755,2,On Promotion,Promotion
49760,2,On Promotion,Promotion
49762,2,On Promotion,Promotion
49763,6,Review,Other
49764,6,Review,Other
49765,6,Review,Other
49767,6,Review,Other
49768,2,On Promotion,Promotion
49769,6,Review,Other
49774,2,On Promotion,Promotion
49775,6,Review,Other
49778,2,On Promotion,Promotion
49779,2,On Promotion,Promotion
49781,2,On Promotion,Promotion
49784,2,On Promotion,Promotion
49785,2,On Promotion,Promotion
49786,2,On Promotion,Promotion
49787,2,On Promotion,Promotion
49788,2,On Promotion,Promotion
49791,2,On Promotion,Promotion
49793,6,Review,Other
49794,6,Review,Other
49795,6,Review,Other
49802,2,On Promotion,Promotion
49803,2,On Promotion,Promotion
49805,2,On Promotion,Promotion
49806,2,On Promotion,Promotion
49807,6,Review,Other
49808,6,Review,Other
49809,2,On Promotion,Promotion
49812,2,On Promotion,Promotion
49814,6,Review,Other
49815,2,On Promotion,Promotion
49817,6,Review,Other
49819,2,On Promotion,Promotion
49898,2,On Promotion,Promotion
49899,2,On Promotion,Promotion
49902,6,Review,Other
49906,2,On Promotion,Promotion
49907,2,On Promotion,Promotion
49908,2,On Promotion,Promotion
49909,2,On Promotion,Promotion
49911,2,On Promotion,Promotion
49912,6,Review,Other
49913,2,On Promotion,Promotion
49914,6,Review,Other
49915,6,Review,Other
49916,6,Review,Other
49922,2,On Promotion,Promotion
49924,2,On Promotion,Promotion
49926,2,On Promotion,Promotion
49929,2,On Promotion,Promotion
49930,2,On Promotion,Promotion
49933,6,Review,Other
49936,2,On Promotion,Promotion
49937,2,On Promotion,Promotion
49939,2,On Promotion,Promotion
49940,6,Review,Other
49941,6,Review,Other
49944,6,Review,Other
49948,2,On Promotion,Promotion
49951,2,On Promotion,Promotion
49953,2,On Promotion,Promotion
49954,2,On Promotion,Promotion
49955,2,On Promotion,Promotion
49958,2,On Promotion,Promotion
49959,2,On Promotion,Promotion
49962,2,On Promotion,Promotion
49963,2,On Promotion,Promotion
49966,6,Review,Other
49967,6,Review,Other
49968,6,Review,Other
49971,2,On Promotion,Promotion
49972,6,Review,Other
49975,2,On Promotion,Promotion
49978,6,Review,Other
49979,6,Review,Other
49980,2,On Promotion,Promotion
49981,2,On Promotion,Promotion
49983,6,Review,Other
49985,2,On Promotion,Promotion
49986,2,On Promotion,Promotion
49987,2,On Promotion,Promotion
49988,2,On Promotion,Promotion
49989,2,On Promotion,Promotion
49990,6,Review,Other
49991,6,Review,Other
49992,2,On Promotion,Promotion
49993,2,On Promotion,Promotion
49996,2,On Promotion,Promotion
49997,6,Review,Other
49998,2,On Promotion,Promotion
50000,6,Review,Other
50001,6,Review,Other
50002,2,On Promotion,Promotion
50004,6,Review,Other
50007,6,Review,Other
50008,6,Review,Other
50010,2,On Promotion,Promotion
50011,2,On Promotion,Promotion
50012,2,On Promotion,Promotion
50014,2,On Promotion,Promotion
50020,2,On Promotion,Promotion
50021,2,On Promotion,Promotion
50022,2,On Promotion,Promotion
50026,6,Review,Other
50029,6,Review,Other
50030,6,Review,Other
50032,2,On Promotion,Promotion
50033,6,Review,Other
50034,6,Review,Other
50036,6,Review,Other
50039,2,On Promotion,Promotion
50040,6,Review,Other
50044,2,On Promotion,Promotion
50046,2,On Promotion,Promotion
50049,6,Review,Other
50050,6,Review,Other
50051,6,Review,Other
50052,6,Review,Other
50054,2,On Promotion,Promotion
50060,2,On Promotion,Promotion
50065,2,On Promotion,Promotion
50070,2,On Promotion,Promotion
50071,2,On Promotion,Promotion
50072,2,On Promotion,Promotion
50074,6,Review,Other
50075,6,Review,Other
50077,2,On Promotion,Promotion
50078,2,On Promotion,Promotion
50080,6,Review,Other
50084,2,On Promotion,Promotion
50086,2,On Promotion,Promotion
50087,2,On Promotion,Promotion
50092,6,Review,Other
50094,6,Review,Other
50095,2,On Promotion,Promotion
50101,2,On Promotion,Promotion
50102,2,On Promotion,Promotion
50107,2,On Promotion,Promotion
50113,2,On Promotion,Promotion
50114,6,Review,Other
50120,6,Review,Other
50121,6,Review,Other
50124,6,Review,Other
50125,2,On Promotion,Promotion
50126,6,Review,Other
50127,2,On Promotion,Promotion
50128,6,Review,Other
50133,2,On Promotion,Promotion
50134,6,Review,Other
50135,6,Review,Other
50139,6,Review,Other
50140,2,On Promotion,Promotion
50141,2,On Promotion,Promotion
50143,2,On Promotion,Promotion
50149,6,Review,Other
50155,6,Review,Other
50156,2,On Promotion,Promotion
50157,6,Review,Other
50158,6,Review,Other
50159,2,On Promotion,Promotion
50163,6,Review,Other
50168,6,Review,Other
50169,6,Review,Other
50178,6,Review,Other
50180,2,On Promotion,Promotion
50184,2,On Promotion,Promotion
50185,2,On Promotion,Promotion
50187,2,On Promotion,Promotion
50323,6,Review,Other
50325,6,Review,Other
50326,6,Review,Other
50328,6,Review,Other
50329,6,Review,Other
50333,6,Review,Other
50334,2,On Promotion,Promotion
50335,6,Review,Other
50336,2,On Promotion,Promotion
50337,2,On Promotion,Promotion
50341,6,Review,Other
50342,2,On Promotion,Promotion
50345,6,Review,Other
50346,6,Review,Other
50347,6,Review,Other
50355,6,Review,Other
50356,6,Review,Other
50357,6,Review,Other
50359,2,On Promotion,Promotion
50360,2,On Promotion,Promotion
50362,2,On Promotion,Promotion
50363,2,On Promotion,Promotion
50365,2,On Promotion,Promotion
50366,2,On Promotion,Promotion
50368,2,On Promotion,Promotion
50369,6,Review,Other
50372,2,On Promotion,Promotion
50373,2,On Promotion,Promotion
50379,2,On Promotion,Promotion
50380,6,Review,Other
50381,6,Review,Other
50382,2,On Promotion,Promotion
50385,6,Review,Other
50387,6,Review,Other
50388,6,Review,Other
50389,2,On Promotion,Promotion
50390,6,Review,Other
50396,2,On Promotion,Promotion
50397,2,On Promotion,Promotion
50398,2,On Promotion,Promotion
50400,2,On Promotion,Promotion
50402,2,On Promotion,Promotion
50404,2,On Promotion,Promotion
50406,2,On Promotion,Promotion
50412,2,On Promotion,Promotion
50413,6,Review,Other
50416,2,On Promotion,Promotion
50417,2,On Promotion,Promotion
50421,2,On Promotion,Promotion
50422,6,Review,Other
50423,2,On Promotion,Promotion
50425,2,On Promotion,Promotion
50426,6,Review,Other
50431,2,On Promotion,Promotion
50435,6,Review,Other
50437,2,On Promotion,Promotion
50439,2,On Promotion,Promotion
50442,6,Review,Other
50443,2,On Promotion,Promotion
50447,2,On Promotion,Promotion
50448,2,On Promotion,Promotion
50449,6,Review,Other
50450,2,On Promotion,Promotion
50451,2,On Promotion,Promotion
50452,2,On Promotion,Promotion
50456,2,On Promotion,Promotion
50457,2,On Promotion,Promotion
50458,6,Review,Other
50459,2,On Promotion,Promotion
50463,2,On Promotion,Promotion
50467,6,Review,Other
50471,6,Review,Other
50472,2,On Promotion,Promotion
50474,2,On Promotion,Promotion
50477,6,Review,Other
50481,6,Review,Other
50483,6,Review,Other
50485,2,On Promotion,Promotion
50489,2,On Promotion,Promotion
