salesorderid,dia,mes,ano
47988,30,9,2012
47989,30,9,2012
47990,30,9,2012
47991,30,9,2012
47992,30,9,2012
47993,30,9,2012
47994,30,9,2012
47995,30,9,2012
47996,30,9,2012
47997,30,9,2012
47998,30,9,2012
47999,30,9,2012
48000,30,9,2012
48001,30,9,2012
48002,30,9,2012
48003,30,9,2012
48004,30,9,2012
48005,30,9,2012
48006,30,9,2012
48007,30,9,2012
48008,30,9,2012
48009,30,9,2012
48010,30,9,2012
48011,30,9,2012
48012,30,9,2012
48013,30,9,2012
48014,30,9,2012
48015,30,9,2012
48016,30,9,2012
48017,30,9,2012
48018,30,9,2012
48019,30,9,2012
48020,30,9,2012
48021,30,9,2012
48022,30,9,2012
48023,30,9,2012
48024,30,9,2012
48025,30,9,2012
48026,30,9,2012
48027,30,9,2012
48028,30,9,2012
48029,30,9,2012
48030,30,9,2012
48031,30,9,2012
48032,30,9,2012
48033,30,9,2012
48034,30,9,2012
48035,30,9,2012
48036,30,9,2012
48037,30,9,2012
48038,30,9,2012
48039,30,9,2012
48040,30,9,2012
48041,30,9,2012
48042,30,9,2012
48043,30,9,2012
48044,30,9,2012
48045,30,9,2012
48046,30,9,2012
48047,30,9,2012
48048,30,9,2012
48049,30,9,2012
48050,30,9,2012
48051,30,9,2012
48052,30,9,2012
48053,30,9,2012
48054,30,9,2012
48055,30,9,2012
48056,30,9,2012
48057,30,9,2012
48058,30,9,2012
48059,30,9,2012
48060,30,9,2012
48061,30,9,2012
48062,30,9,2012
48063,30,9,2012
48064,30,9,2012
48065,30,9,2012
48066,30,9,2012
48067,30,9,2012
48068,30,9,2012
48069,30,9,2012
48070,30,9,2012
48071,30,9,2012
48072,30,9,2012
48073,30,9,2012
48074,30,9,2012
48075,30,9,2012
48076,30,9,2012
48077,30,9,2012
48078,30,9,2012
48079,30,9,2012
48080,30,9,2012
48081,30,9,2012
48082,30,9,2012
48083,30,9,2012
48084,30,9,2012
48085,30,9,2012
48086,30,9,2012
48087,30,9,2012
48088,30,9,2012
48089,30,9,2012
48090,30,9,2012
48091,30,9,2012
48092,30,9,2012
48093,30,9,2012
48094,30,9,2012
48095,30,9,2012
48096,30,9,2012
48097,30,9,2012
48098,30,9,2012
48099,1,10,2012
48100,1,10,2012
48101,1,10,2012
48102,1,10,2012
48103,2,10,2012
48104,2,10,2012
48105,2,10,2012
48106,2,10,2012
48107,2,10,2012
48108,2,10,2012
48109,3,10,2012
48110,4,10,2012
48111,4,10,2012
48112,4,10,2012
48113,4,10,2012
48114,4,10,2012
48115,4,10,2012
48116,5,10,2012
48117,5,10,2012
48118,5,10,2012
48119,5,10,2012
48120,5,10,2012
48121,5,10,2012
48122,5,10,2012
48123,5,10,2012
48124,5,10,2012
48125,6,10,2012
48126,6,10,2012
48127,6,10,2012
48128,6,10,2012
48129,6,10,2012
48130,7,10,2012
48131,7,10,2012
48132,7,10,2012
48133,7,10,2012
48134,7,10,2012
48135,7,10,2012
48136,7,10,2012
48137,8,10,2012
48138,8,10,2012
48139,8,10,2012
48140,8,10,2012
48141,9,10,2012
48142,9,10,2012
48143,9,10,2012
48144,9,10,2012
48145,9,10,2012
48146,9,10,2012
48147,9,10,2012
48148,10,10,2012
48149,10,10,2012
48150,10,10,2012
48151,10,10,2012
48152,10,10,2012
48153,10,10,2012
48154,10,10,2012
48155,10,10,2012
48156,10,10,2012
48157,10,10,2012
48158,10,10,2012
48159,11,10,2012
48160,11,10,2012
48161,11,10,2012
48162,11,10,2012
48163,11,10,2012
48164,11,10,2012
48165,12,10,2012
48166,12,10,2012
48167,12,10,2012
48168,12,10,2012
48169,13,10,2012
48170,13,10,2012
48171,13,10,2012
48172,13,10,2012
48173,13,10,2012
48174,14,10,2012
48175,14,10,2012
48176,14,10,2012
48177,15,10,2012
48178,15,10,2012
48179,15,10,2012
48180,15,10,2012
48181,15,10,2012
48182,15,10,2012
48183,15,10,2012
48184,15,10,2012
48185,16,10,2012
48186,16,10,2012
48187,16,10,2012
48188,16,10,2012
48189,16,10,2012
48190,16,10,2012
48191,17,10,2012
48192,17,10,2012
48193,17,10,2012
48194,17,10,2012
48195,17,10,2012
48196,17,10,2012
48197,17,10,2012
48198,18,10,2012
48199,18,10,2012
48200,18,10,2012
48201,18,10,2012
48202,19,10,2012
48203,19,10,2012
48204,19,10,2012
48205,19,10,2012
48206,19,10,2012
48207,19,10,2012
48208,19,10,2012
48209,19,10,2012
48210,19,10,2012
48211,20,10,2012
48212,20,10,2012
48213,20,10,2012
48214,20,10,2012
48215,20,10,2012
48216,20,10,2012
48217,20,10,2012
48218,21,10,2012
48219,21,10,2012
48220,21,10,2012
48221,21,10,2012
48222,22,10,2012
48223,22,10,2012
48224,22,10,2012
48225,22,10,2012
48226,22,10,2012
48227,23,10,2012
48228,23,10,2012
48229,23,10,2012
48230,23,10,2012
48231,23,10,2012
48232,23,10,2012
48233,23,10,2012
48234,23,10,2012
48235,23,10,2012
48236,23,10,2012
48237,24,10,2012
48238,24,10,2012
48239,24,10,2012
48240,24,10,2012
48241,24,10,2012
48242,24,10,2012
48243,24,10,2012
48244,24,10,2012
48245,25,10,2012
48246,25,10,2012
48247,25,10,2012
48248,25,10,2012
48249,25,10,2012
48250,25,10,2012
48251,26,10,2012
48252,26,10,2012
48253,26,10,2012
48254,26,10,2012
48255,26,10,2012
48256,26,10,2012
48257,26,10,2012
48258,26,10,2012
48259,26,10,2012
48260,26,10,2012
48261,26,10,2012
48262,26,10,2012
48263,26,10,2012
48264,26,10,2012
48265,27,10,2012
48266,27,10,2012
48267,27,10,2012
48268,27,10,2012
48269,27,10,2012
48270,27,10,2012
48271,28,10,2012
48272,28,10,2012
48273,28,10,2012
48274,28,10,2012
48275,28,10,2012
48276,28,10,2012
48277,29,10,2012
48278,29,10,2012
48279,29,10,2012
48280,29,10,2012
48281,29,10,2012
48282,29,10,2012
48283,29,10,2012
48284,29,10,2012
48285,29,10,2012
48286,30,10,2012
48287,30,10,2012
48288,30,10,2012
48289,30,10,2012
48290,30,10,2012
48291,30,10,2012
48292,30,10,2012
48293,30,10,2012
48294,30,10,2012
48295,30,10,2012
48296,30,10,2012
48297,30,10,2012
48298,30,10,2012
48299,30,10,2012
48300,30,10,2012
48301,30,10,2012
48302,30,10,2012
48303,30,10,2012
48304,30,10,2012
48305,30,10,2012
48306,30,10,2012
48307,30,10,2012
48308,30,10,2012
48309,30,10,2012
48310,30,10,2012
48311,30,10,2012
48312,30,10,2012
48313,30,10,2012
48314,30,10,2012
48315,30,10,2012
48316,30,10,2012
48317,30,10,2012
48318,30,10,2012
48319,30,10,2012
48320,30,10,2012
48321,30,10,2012
48322,30,10,2012
48323,30,10,2012
48324,30,10,2012
48325,30,10,2012
48326,30,10,2012
48327,30,10,2012
48328,30,10,2012
48329,30,10,2012
48330,30,10,2012
48331,30,10,2012
48332,30,10,2012
48333,30,10,2012
48334,30,10,2012
48335,30,10,2012
48336,30,10,2012
48337,30,10,2012
48338,30,10,2012
48339,30,10,2012
48340,30,10,2012
48341,30,10,2012
48342,30,10,2012
48343,30,10,2012
48344,30,10,2012
48345,30,10,2012
48346,30,10,2012
48347,30,10,2012
48348,30,10,2012
48349,30,10,2012
48350,30,10,2012
48351,30,10,2012
48352,30,10,2012
48353,30,10,2012
48354,30,10,2012
48355,30,10,2012
48356,30,10,2012
48357,30,10,2012
48358,30,10,2012
48359,30,10,2012
48360,30,10,2012
48361,30,10,2012
48362,30,10,2012
48363,30,10,2012
48364,30,10,2012
48365,30,10,2012
48366,30,10,2012
48367,30,10,2012
48368,30,10,2012
48369,30,10,2012
48370,30,10,2012
48371,30,10,2012
48372,30,10,2012
48373,30,10,2012
48374,30,10,2012
48375,30,10,2012
48376,30,10,2012
48377,30,10,2012
48378,30,10,2012
48379,30,10,2012
48380,30,10,2012
48381,30,10,2012
48382,30,10,2012
48383,30,10,2012
48384,30,10,2012
48385,30,10,2012
48386,30,10,2012
48387,30,10,2012
48388,30,10,2012
48389,30,10,2012
48390,30,10,2012
48391,30,10,2012
48392,30,10,2012
48393,30,10,2012
48394,30,10,2012
48395,30,10,2012
48396,30,10,2012
48397,30,10,2012
48398,30,10,2012
48399,30,10,2012
48400,30,10,2012
48401,30,10,2012
48402,30,10,2012
48403,30,10,2012
48404,30,10,2012
48405,30,10,2012
48406,30,10,2012
48407,30,10,2012
48408,30,10,2012
48409,30,10,2012
48410,30,10,2012
48411,31,10,2012
48412,31,10,2012
48413,31,10,2012
48414,31,10,2012
48415,31,10,2012
48416,31,10,2012
48417,31,10,2012
48418,31,10,2012
48419,31,10,2012
48420,1,11,2012
48421,1,11,2012
48422,1,11,2012
48423,1,11,2012
48424,1,11,2012
48425,1,11,2012
48426,1,11,2012
48427,1,11,2012
48428,1,11,2012
48429,1,11,2012
48430,1,11,2012
48431,1,11,2012
48432,1,11,2012
48433,1,11,2012
48434,1,11,2012
48435,1,11,2012
48436,2,11,2012
48437,2,11,2012
48438,2,11,2012
48439,3,11,2012
48440,3,11,2012
48441,3,11,2012
48442,3,11,2012
48443,3,11,2012
48444,3,11,2012
48445,3,11,2012
48446,3,11,2012
48447,3,11,2012
48448,3,11,2012
48449,3,11,2012
48450,3,11,2012
48451,3,11,2012
48452,4,11,2012
48453,4,11,2012
48454,4,11,2012
48455,4,11,2012
48456,4,11,2012
48457,4,11,2012
48458,5,11,2012
48459,5,11,2012
48460,5,11,2012
48461,5,11,2012
48462,5,11,2012
48463,5,11,2012
48464,5,11,2012
48465,5,11,2012
48466,5,11,2012
48467,5,11,2012
48468,5,11,2012
48469,5,11,2012
48470,5,11,2012
48471,5,11,2012
48472,5,11,2012
48473,5,11,2012
48474,5,11,2012
48475,6,11,2012
48476,6,11,2012
48477,6,11,2012
48478,6,11,2012
48479,6,11,2012
48480,6,11,2012
48481,6,11,2012
48482,6,11,2012
48483,6,11,2012
48484,6,11,2012
48485,6,11,2012
48486,7,11,2012
48487,7,11,2012
48488,7,11,2012
48489,7,11,2012
48490,7,11,2012
48491,7,11,2012
48492,7,11,2012
48493,8,11,2012
48494,8,11,2012
48495,8,11,2012
48496,8,11,2012
48497,8,11,2012
48498,8,11,2012
48499,8,11,2012
48500,8,11,2012
48501,8,11,2012
48502,8,11,2012
48503,9,11,2012
48504,9,11,2012
48505,9,11,2012
48506,9,11,2012
48507,9,11,2012
48508,9,11,2012
48509,9,11,2012
48510,9,11,2012
48511,9,11,2012
48512,9,11,2012
48513,9,11,2012
48514,9,11,2012
48515,9,11,2012
48516,9,11,2012
48517,10,11,2012
48518,10,11,2012
48519,10,11,2012
48520,10,11,2012
48521,10,11,2012
48522,10,11,2012
48523,10,11,2012
48524,10,11,2012
48525,10,11,2012
48526,10,11,2012
48527,10,11,2012
48528,10,11,2012
48529,10,11,2012
48530,10,11,2012
48531,10,11,2012
48532,10,11,2012
48533,10,11,2012
48534,11,11,2012
48535,11,11,2012
48536,11,11,2012
48537,11,11,2012
48538,11,11,2012
48539,11,11,2012
48540,11,11,2012
48541,11,11,2012
48542,11,11,2012
48543,11,11,2012
48544,11,11,2012
48545,11,11,2012
48546,12,11,2012
48547,12,11,2012
48548,12,11,2012
48549,12,11,2012
48550,12,11,2012
48551,12,11,2012
48552,12,11,2012
48553,12,11,2012
48554,12,11,2012
48555,12,11,2012
48556,12,11,2012
48557,12,11,2012
48558,12,11,2012
48559,12,11,2012
48560,12,11,2012
48561,12,11,2012
48562,13,11,2012
48563,13,11,2012
48564,13,11,2012
48565,13,11,2012
48566,13,11,2012
48567,14,11,2012
48568,14,11,2012
48569,14,11,2012
48570,14,11,2012
48571,14,11,2012
48572,14,11,2012
48573,14,11,2012
48574,14,11,2012
48575,14,11,2012
48576,14,11,2012
48577,14,11,2012
48578,15,11,2012
48579,15,11,2012
48580,15,11,2012
48581,15,11,2012
48582,15,11,2012
48583,15,11,2012
48584,15,11,2012
48585,15,11,2012
48586,15,11,2012
48587,15,11,2012
48588,15,11,2012
48589,16,11,2012
48590,16,11,2012
48591,16,11,2012
48592,16,11,2012
48593,16,11,2012
48594,16,11,2012
48595,16,11,2012
48596,16,11,2012
48597,16,11,2012
48598,16,11,2012
48599,17,11,2012
48600,17,11,2012
48601,17,11,2012
48602,17,11,2012
48603,17,11,2012
48604,17,11,2012
48605,17,11,2012
48606,17,11,2012
48607,17,11,2012
48608,17,11,2012
48609,17,11,2012
48610,17,11,2012
48611,17,11,2012
48612,17,11,2012
48613,18,11,2012
48614,18,11,2012
48615,18,11,2012
48616,18,11,2012
48617,18,11,2012
48618,18,11,2012
48619,18,11,2012
48620,18,11,2012
48621,18,11,2012
48622,18,11,2012
48623,18,11,2012
48624,18,11,2012
48625,18,11,2012
48626,18,11,2012
48627,19,11,2012
48628,19,11,2012
48629,19,11,2012
48630,20,11,2012
48631,20,11,2012
48632,20,11,2012
48633,20,11,2012
48634,20,11,2012
48635,20,11,2012
48636,20,11,2012
48637,20,11,2012
48638,20,11,2012
48639,20,11,2012
48640,20,11,2012
48641,20,11,2012
48642,21,11,2012
48643,21,11,2012
48644,21,11,2012
48645,21,11,2012
48646,21,11,2012
48647,21,11,2012
48648,21,11,2012
48649,21,11,2012
48650,21,11,2012
48651,21,11,2012
48652,21,11,2012
48653,21,11,2012
48654,22,11,2012
48655,22,11,2012
48656,22,11,2012
48657,22,11,2012
48658,22,11,2012
48659,22,11,2012
48660,22,11,2012
48661,22,11,2012
48662,22,11,2012
48663,22,11,2012
48664,22,11,2012
48665,22,11,2012
48666,22,11,2012
48667,23,11,2012
48668,23,11,2012
48669,23,11,2012
48670,23,11,2012
48671,23,11,2012
48672,23,11,2012
48673,23,11,2012
48674,23,11,2012
48675,24,11,2012
48676,24,11,2012
48677,24,11,2012
48678,24,11,2012
48679,24,11,2012
48680,24,11,2012
48681,24,11,2012
48682,24,11,2012
48683,25,11,2012
48684,25,11,2012
48685,25,11,2012
48686,25,11,2012
48687,25,11,2012
48688,25,11,2012
48689,25,11,2012
48690,25,11,2012
48691,25,11,2012
48692,26,11,2012
48693,26,11,2012
48694,26,11,2012
48695,26,11,2012
48696,26,11,2012
48697,26,11,2012
48698,26,11,2012
48699,26,11,2012
48700,26,11,2012
48701,26,11,2012
48702,27,11,2012
48703,27,11,2012
48704,27,11,2012
48705,27,11,2012
48706,27,11,2012
48707,27,11,2012
48708,27,11,2012
48709,27,11,2012
48710,27,11,2012
48711,27,11,2012
48712,27,11,2012
48713,27,11,2012
48714,27,11,2012
48715,27,11,2012
48716,28,11,2012
48717,28,11,2012
48718,28,11,2012
48719,28,11,2012
48720,28,11,2012
48721,28,11,2012
48722,28,11,2012
48723,29,11,2012
48724,29,11,2012
48725,29,11,2012
48726,29,11,2012
48727,29,11,2012
48728,29,11,2012
48729,29,11,2012
48730,30,11,2012
48731,30,11,2012
48732,30,11,2012
48733,30,11,2012
48734,30,11,2012
48735,30,11,2012
48736,30,11,2012
48737,30,11,2012
48738,30,11,2012
48739,30,11,2012
48740,30,11,2012
48741,30,11,2012
48742,30,11,2012
48743,30,11,2012
48744,30,11,2012
48745,30,11,2012
48746,30,11,2012
48747,30,11,2012
48748,30,11,2012
48749,30,11,2012
48750,30,11,2012
48751,30,11,2012
48752,30,11,2012
48753,30,11,2012
48754,30,11,2012
48755,30,11,2012
48756,30,11,2012
48757,30,11,2012
48758,30,11,2012
48759,30,11,2012
48760,30,11,2012
48761,30,11,2012
48762,30,11,2012
48763,30,11,2012
48764,30,11,2012
48765,30,11,2012
48766,30,11,2012
48767,30,11,2012
48768,30,11,2012
48769,30,11,2012
48770,30,11,2012
48771,30,11,2012
48772,30,11,2012
48773,30,11,2012
48774,30,11,2012
48775,30,11,2012
48776,30,11,2012
48777,30,11,2012
48778,30,11,2012
48779,30,11,2012
48780,30,11,2012
48781,30,11,2012
48782,30,11,2012
48783,30,11,2012
48784,30,11,2012
48785,30,11,2012
48786,30,11,2012
48787,30,11,2012
48788,30,11,2012
48789,30,11,2012
48790,30,11,2012
48791,30,11,2012
48792,30,11,2012
48793,30,11,2012
48794,30,11,2012
48795,30,11,2012
48796,30,11,2012
48797,30,11,2012
48798,30,11,2012
48799,30,11,2012
48800,30,11,2012
48801,30,11,2012
48802,30,11,2012
48803,1,12,2012
48804,1,12,2012
48805,1,12,2012
48806,1,12,2012
48807,1,12,2012
48808,1,12,2012
48809,1,12,2012
48810,1,12,2012
48811,1,12,2012
48812,1,12,2012
48813,1,12,2012
48814,1,12,2012
48815,2,12,2012
48816,2,12,2012
48817,2,12,2012
48818,2,12,2012
48819,2,12,2012
48820,2,12,2012
48821,2,12,2012
48822,3,12,2012
48823,3,12,2012
48824,3,12,2012
48825,3,12,2012
48826,3,12,2012
48827,3,12,2012
48828,3,12,2012
48829,3,12,2012
48830,4,12,2012
48831,4,12,2012
48832,4,12,2012
48833,4,12,2012
48834,4,12,2012
48835,4,12,2012
48836,4,12,2012
48837,5,12,2012
48838,5,12,2012
48839,6,12,2012
48840,6,12,2012
48841,6,12,2012
48842,6,12,2012
48843,6,12,2012
48844,6,12,2012
48845,6,12,2012
48846,6,12,2012
48847,6,12,2012
48848,7,12,2012
48849,7,12,2012
48850,7,12,2012
48851,7,12,2012
48852,7,12,2012
48853,7,12,2012
48854,7,12,2012
48855,7,12,2012
48856,7,12,2012
48857,7,12,2012
48858,8,12,2012
48859,8,12,2012
48860,8,12,2012
48861,8,12,2012
48862,8,12,2012
48863,8,12,2012
48864,8,12,2012
48865,8,12,2012
48866,8,12,2012
48867,9,12,2012
48868,9,12,2012
48869,9,12,2012
48870,9,12,2012
48871,9,12,2012
48872,9,12,2012
48873,9,12,2012
48874,9,12,2012
48875,9,12,2012
48876,9,12,2012
48877,9,12,2012
48878,10,12,2012
48879,10,12,2012
48880,10,12,2012
48881,10,12,2012
48882,10,12,2012
48883,10,12,2012
48884,10,12,2012
48885,11,12,2012
48886,11,12,2012
48887,11,12,2012
48888,11,12,2012
48889,11,12,2012
48890,11,12,2012
48891,11,12,2012
48892,12,12,2012
48893,12,12,2012
48894,12,12,2012
48895,12,12,2012
48896,12,12,2012
48897,12,12,2012
48898,12,12,2012
48899,12,12,2012
48900,12,12,2012
48901,12,12,2012
48902,12,12,2012
48903,12,12,2012
48904,13,12,2012
48905,13,12,2012
48906,13,12,2012
48907,13,12,2012
48908,13,12,2012
48909,13,12,2012
48910,14,12,2012
48911,14,12,2012
48912,14,12,2012
48913,14,12,2012
48914,14,12,2012
48915,14,12,2012
48916,14,12,2012
48917,14,12,2012
48918,14,12,2012
48919,14,12,2012
48920,15,12,2012
48921,15,12,2012
48922,15,12,2012
48923,15,12,2012
48924,15,12,2012
48925,15,12,2012
48926,15,12,2012
48927,15,12,2012
48928,15,12,2012
48929,15,12,2012
48930,15,12,2012
48931,16,12,2012
48932,16,12,2012
48933,16,12,2012
48934,16,12,2012
48935,16,12,2012
48936,16,12,2012
48937,16,12,2012
48938,17,12,2012
48939,17,12,2012
48940,17,12,2012
48941,17,12,2012
48942,17,12,2012
48943,17,12,2012
48944,17,12,2012
48945,18,12,2012
48946,18,12,2012
48947,18,12,2012
48948,18,12,2012
48949,18,12,2012
48950,19,12,2012
48951,19,12,2012
48952,19,12,2012
48953,19,12,2012
48954,19,12,2012
48955,19,12,2012
48956,19,12,2012
48957,20,12,2012
48958,20,12,2012
48959,20,12,2012
48960,20,12,2012
48961,20,12,2012
48962,20,12,2012
48963,20,12,2012
48964,21,12,2012
48965,21,12,2012
48966,21,12,2012
48967,21,12,2012
48968,21,12,2012
48969,21,12,2012
48970,21,12,2012
48971,21,12,2012
48972,21,12,2012
48973,21,12,2012
48974,22,12,2012
48975,22,12,2012
48976,22,12,2012
48977,22,12,2012
48978,22,12,2012
48979,22,12,2012
48980,22,12,2012
48981,22,12,2012
48982,22,12,2012
48983,22,12,2012
48984,22,12,2012
48985,22,12,2012
48986,22,12,2012
48987,22,12,2012
48988,23,12,2012
48989,23,12,2012
48990,23,12,2012
48991,23,12,2012
48992,23,12,2012
48993,23,12,2012
48994,23,12,2012
48995,24,12,2012
48996,24,12,2012
48997,24,12,2012
48998,24,12,2012
48999,25,12,2012
49000,25,12,2012
49001,25,12,2012
49002,25,12,2012
49003,25,12,2012
49004,25,12,2012
49005,25,12,2012
49006,25,12,2012
49007,25,12,2012
49008,25,12,2012
49009,26,12,2012
49010,26,12,2012
49011,26,12,2012
49012,27,12,2012
49013,27,12,2012
49014,27,12,2012
49015,27,12,2012
49016,27,12,2012
49017,28,12,2012
49018,28,12,2012
49019,28,12,2012
49020,28,12,2012
49021,28,12,2012
49022,28,12,2012
49023,28,12,2012
49024,28,12,2012
49025,29,12,2012
49026,29,12,2012
49027,29,12,2012
49028,29,12,2012
49029,29,12,2012
49030,29,12,2012
49031,30,12,2012
49032,30,12,2012
49033,30,12,2012
49034,30,12,2012
49035,30,12,2012
49036,30,12,2012
49037,30,12,2012
49038,30,12,2012
49039,31,12,2012
49040,31,12,2012
49041,31,12,2012
49042,31,12,2012
49043,31,12,2012
49044,31,12,2012
49045,31,12,2012
49046,31,12,2012
49047,31,12,2012
49048,31,12,2012
49049,31,12,2012
49050,31,12,2012
49051,31,12,2012
49052,31,12,2012
49053,31,12,2012
49054,31,12,2012
49055,31,12,2012
49056,31,12,2012
49057,31,12,2012
49058,31,12,2012
49059,31,12,2012
49060,31,12,2012
49061,31,12,2012
49062,31,12,2012
49063,31,12,2012
49064,31,12,2012
49065,31,12,2012
49066,31,12,2012
49067,31,12,2012
49068,31,12,2012
49069,31,12,2012
49070,31,12,2012
49071,31,12,2012
49072,31,12,2012
49073,31,12,2012
49074,31,12,2012
49075,31,12,2012
49076,31,12,2012
49077,31,12,2012
49078,31,12,2012
49079,31,12,2012
49080,31,12,2012
49081,31,12,2012
49082,31,12,2012
49083,31,12,2012
49084,31,12,2012
49085,31,12,2012
49086,31,12,2012
49087,31,12,2012
49088,31,12,2012
49089,31,12,2012
49090,31,12,2012
49091,31,12,2012
49092,31,12,2012
49093,31,12,2012
49094,31,12,2012
49095,31,12,2012
49096,31,12,2012
49097,31,12,2012
49098,31,12,2012
49099,31,12,2012
49100,31,12,2012
49101,31,12,2012
49102,31,12,2012
49103,31,12,2012
49104,31,12,2012
49105,31,12,2012
49106,31,12,2012
49107,31,12,2012
49108,31,12,2012
49109,31,12,2012
49110,31,12,2012
49111,31,12,2012
49112,31,12,2012
49113,31,12,2012
49114,31,12,2012
49115,31,12,2012
49116,31,12,2012
49117,31,12,2012
49118,31,12,2012
49119,31,12,2012
49120,31,12,2012
49121,31,12,2012
49122,31,12,2012
49123,31,12,2012
49124,31,12,2012
49125,31,12,2012
49126,31,12,2012
49127,31,12,2012
49128,31,12,2012
49129,31,12,2012
49130,31,12,2012
49131,31,12,2012
49132,31,12,2012
49133,31,12,2012
49134,31,12,2012
49135,31,12,2012
49136,31,12,2012
49137,31,12,2012
49138,31,12,2012
49139,31,12,2012
49140,31,12,2012
49141,31,12,2012
49142,31,12,2012
49143,31,12,2012
49144,31,12,2012
49145,31,12,2012
49146,31,12,2012
49147,31,12,2012
49148,31,12,2012
49149,31,12,2012
49150,31,12,2012
49151,31,12,2012
49152,31,12,2012
49153,31,12,2012
49154,31,12,2012
49155,31,12,2012
49156,31,12,2012
49157,31,12,2012
49158,31,12,2012
49159,31,12,2012
49160,31,12,2012
49161,31,12,2012
49162,31,12,2012
49163,31,12,2012
49164,31,12,2012
49165,31,12,2012
49166,31,12,2012
49167,31,12,2012
49168,31,12,2012
49169,31,12,2012
49170,31,12,2012
49171,31,12,2012
49172,31,12,2012
49173,31,12,2012
49174,31,12,2012
49175,31,12,2012
49176,31,12,2012
49177,31,12,2012
49178,31,12,2012
49179,31,12,2012
49180,31,12,2012
49181,1,1,2013
49182,1,1,2013
49183,1,1,2013
49184,1,1,2013
49185,1,1,2013
49186,1,1,2013
49187,1,1,2013
49188,1,1,2013
49189,1,1,2013
49190,1,1,2013
49191,2,1,2013
49192,2,1,2013
49193,2,1,2013
49194,2,1,2013
49195,2,1,2013
49196,2,1,2013
49197,2,1,2013
49198,2,1,2013
49199,2,1,2013
49200,3,1,2013
49201,3,1,2013
49202,3,1,2013
49203,3,1,2013
49204,3,1,2013
49205,3,1,2013
49206,3,1,2013
49207,3,1,2013
49208,3,1,2013
49209,3,1,2013
49210,3,1,2013
49211,3,1,2013
49212,3,1,2013
49213,3,1,2013
49214,3,1,2013
49215,3,1,2013
49216,3,1,2013
49217,4,1,2013
49218,4,1,2013
49219,4,1,2013
49220,4,1,2013
49221,4,1,2013
49222,4,1,2013
49223,4,1,2013
49224,4,1,2013
49225,5,1,2013
49226,5,1,2013
49227,5,1,2013
49228,5,1,2013
49229,5,1,2013
49230,5,1,2013
49231,5,1,2013
49232,5,1,2013
49233,5,1,2013
49234,5,1,2013
49235,5,1,2013
49236,5,1,2013
49237,5,1,2013
49238,5,1,2013
49239,6,1,2013
49240,6,1,2013
49241,6,1,2013
49242,6,1,2013
49243,6,1,2013
49244,6,1,2013
49245,6,1,2013
49246,6,1,2013
49247,7,1,2013
49248,7,1,2013
49249,7,1,2013
49250,7,1,2013
49251,7,1,2013
49252,7,1,2013
49253,7,1,2013
49254,7,1,2013
49255,7,1,2013
49256,7,1,2013
49257,7,1,2013
49258,8,1,2013
49259,8,1,2013
49260,8,1,2013
49261,8,1,2013
49262,8,1,2013
49263,8,1,2013
49264,8,1,2013
49265,8,1,2013
49266,8,1,2013
49267,8,1,2013
49268,8,1,2013
49269,9,1,2013
49270,9,1,2013
49271,9,1,2013
49272,9,1,2013
49273,9,1,2013
49274,9,1,2013
49275,9,1,2013
49276,10,1,2013
49277,10,1,2013
49278,10,1,2013
49279,10,1,2013
49280,11,1,2013
49281,11,1,2013
49282,11,1,2013
49283,11,1,2013
49284,11,1,2013
49285,11,1,2013
49286,11,1,2013
49287,11,1,2013
49288,11,1,2013
49289,11,1,2013
49290,12,1,2013
49291,12,1,2013
49292,12,1,2013
49293,12,1,2013
49294,12,1,2013
49295,12,1,2013
49296,12,1,2013
49297,12,1,2013
49298,12,1,2013
49299,12,1,2013
49300,12,1,2013
49301,13,1,2013
49302,13,1,2013
49303,13,1,2013
49304,13,1,2013
49305,13,1,2013
49306,13,1,2013
49307,13,1,2013
49308,13,1,2013
49309,13,1,2013
49310,13,1,2013
49311,13,1,2013
49312,14,1,2013
49313,14,1,2013
49314,14,1,2013
49315,14,1,2013
49316,14,1,2013
49317,14,1,2013
49318,14,1,2013
49319,14,1,2013
49320,14,1,2013
49321,14,1,2013
49322,14,1,2013
49323,15,1,2013
49324,15,1,2013
49325,15,1,2013
49326,15,1,2013
49327,16,1,2013
49328,16,1,2013
49329,16,1,2013
49330,16,1,2013
49331,16,1,2013
49332,16,1,2013
49333,16,1,2013
49334,16,1,2013
49335,16,1,2013
49336,16,1,2013
49337,16,1,2013
49338,16,1,2013
49339,17,1,2013
49340,17,1,2013
49341,17,1,2013
49342,17,1,2013
49343,17,1,2013
49344,17,1,2013
49345,17,1,2013
49346,17,1,2013
49347,17,1,2013
49348,17,1,2013
49349,17,1,2013
49350,17,1,2013
49351,17,1,2013
49352,18,1,2013
49353,18,1,2013
49354,18,1,2013
49355,18,1,2013
49356,18,1,2013
49357,18,1,2013
49358,18,1,2013
49359,18,1,2013
49360,18,1,2013
49361,18,1,2013
49362,19,1,2013
49363,19,1,2013
49364,19,1,2013
49365,19,1,2013
49366,19,1,2013
49367,19,1,2013
49368,19,1,2013
49369,19,1,2013
49370,19,1,2013
49371,19,1,2013
